id,points
194110,"[[1657.9354838709678, 251.61290322580646], [2022.4516129032259, 377.4193548387097]]"
194110,"[[364.38709677419365, 432.258064516129], [2606.3225806451615, 1577.4193548387098]]"
194110,"[[438.58064516129025, 1677.4193548387098], [696.6451612903227, 1925.8064516129032]]"
194110,"[[2177.2903225806454, 2861.2903225806454], [2509.548387096774, 3119.3548387096776]]"
194110,"[[245.0322580645161, 2880.6451612903224], [735.3548387096773, 3258.064516129032]]"
194150,"[[1391.166666666667, 1735.3333333333335], [1970.3333333333335, 1893.6666666666667]]"
194154,"[[1862.166666666667, 1011.1666666666667], [2249.666666666667, 1694.5]]"
194174,"[[1781.0, 207.4074074074074], [2051.37037037037, 455.55555555555554]]"
194174,"[[1347.6666666666665, 3855.555555555555], [2606.9259259259256, 4266.666666666666]]"
194174,"[[1043.9629629629626, 1440.7407407407406], [1199.5185185185182, 1562.9629629629628]]"
194178,"[[1505.7142857142858, 3560.0], [2662.857142857143, 3893.3333333333335]]"
194178,"[[243.80952380952385, 2279.0476190476193], [1481.904761904762, 4150.476190476191]]"
194182,"[[169.66666666666674, 66.66666666666667], [1826.3333333333335, 266.6666666666667]]"
194182,"[[369.66666666666674, 3390.0], [589.666666666667, 3556.666666666667]]"
194188,"[[1300.6829268292681, 1985.3658536585365], [1861.6585365853657, 2134.1463414634145]]"
194191,"[[1236.1111111111113, 513.8888888888889], [2497.222222222222, 1488.888888888889]]"
194191,"[[1522.2222222222222, 1947.2222222222224], [1727.7777777777778, 2063.888888888889]]"
194191,"[[1783.3333333333335, 2136.1111111111113], [2200.0, 2286.1111111111113]]"
194192,"[[1505.0, 3147.222222222222], [1882.7777777777778, 3305.5555555555557]]"
194192,"[[521.6666666666667, 3425.0], [2057.777777777778, 3700.0]]"
194194,"[[277.80952380952385, 88.23809523809524], [2506.3809523809523, 345.3809523809524]]"
194194,"[[1587.3333333333335, 2516.809523809524], [2730.190476190476, 3250.1428571428573]]"
194200,"[[287.3333333333335, 107.28571428571429], [2501.6190476190477, 345.3809523809524]]"
194200,"[[1506.3809523809527, 2497.761904761905], [2734.9523809523807, 3254.904761904762]]"
194213,"[[1783.4545454545455, 2859.4545454545455], [2392.545454545455, 3182.181818181818]]"
194213,"[[257.42857142857133, 111.42857142857142], [2111.7142857142853, 337.1428571428571]]"
194213,"[[1871.7142857142853, 3525.7142857142853], [2034.5714285714284, 3657.142857142857]]"
194214,"[[247.090909090909, 95.81818181818181], [2115.272727272727, 350.3636363636364]]"
194214,"[[1788.0, 2845.818181818182], [2388.0, 3195.818181818182]]"
194214,"[[1878.909090909091, 3518.5454545454545], [2056.181818181818, 3659.4545454545455]]"
194216,"[[2046.974358974359, 1269.2307692307693], [2372.6153846153843, 1417.948717948718]]"
194216,"[[2013.6410256410254, 1846.1538461538462], [2505.948717948718, 2479.487179487179]]"
194216,"[[2234.153846153846, 2666.6666666666665], [2446.974358974359, 2756.4102564102564]]"
194216,"[[2041.8461538461538, 2758.974358974359], [2523.8974358974356, 3146.153846153846]]"
194219,"[[2918.451612903226, 2274.1935483870966], [3131.3548387096776, 2454.8387096774195]]"
194219,"[[995.8709677419356, 2267.741935483871], [1160.3870967741937, 2483.8709677419356]]"
194220,"[[180.57142857142856, 3171.428571428571], [3386.2857142857138, 4005.7142857142853]]"
194222,"[[1595.818181818182, 3612.4545454545455], [3068.545454545455, 4076.090909090909]]"
194223,"[[2449.1612903225805, 2822.5806451612902], [3420.1290322580644, 3267.741935483871]]"
194225,"[[2558.818181818182, 1971.6363636363637], [2754.272727272727, 2117.090909090909]]"
194228,"[[2642.818181818182, 2235.2727272727275], [3038.272727272727, 2367.090909090909]]"
194228,"[[2815.545454545455, 2539.818181818182], [2983.727272727273, 2721.6363636363635]]"
194228,"[[238.27272727272748, 2476.181818181818], [438.2727272727275, 2617.090909090909]]"
194228,"[[292.818181818182, 326.1818181818182], [447.3636363636365, 453.45454545454544]]"
194230,"[[1568.139534883721, 2237.2093023255816], [2075.1162790697676, 2406.9767441860467]]"
194230,"[[1182.093023255814, 3616.279069767442], [2519.3023255813955, 3993.0232558139537]]"
194235,"[[252.4545454545455, 254.90909090909093], [679.7272727272725, 550.3636363636364]]"
194235,"[[284.2727272727275, 1614.0], [670.6363636363635, 1791.2727272727273]]"
194235,"[[247.909090909091, 2418.5454545454545], [666.090909090909, 2604.909090909091]]"
194235,"[[2770.636363636364, 2445.818181818182], [3102.454545454545, 2632.181818181818]]"
194235,"[[288.818181818182, 3068.5454545454545], [684.2727272727275, 3223.090909090909]]"
194235,"[[3179.727272727273, 1264.0], [3275, 1438]]"
194239,"[[589.181818181818, 2990.181818181818], [2571.0, 3431.090909090909]]"
194249,"[[181.9999999999999, 254.28571428571425], [2970.5714285714284, 588.5714285714286]]"
194249,"[[310.57142857142844, 3425.7142857142853], [2156.285714285714, 3785.7142857142853]]"
194252,"[[182.0, 244.72727272727275], [2972.909090909091, 590.1818181818181]]"
194252,"[[300.181818181818, 3394.7272727272725], [2154.727272727273, 3790.181818181818]]"
194254,"[[514.0, 3552.0], [2279.0, 3947.0]]"
194265,"[[2079.061224489796, 3087.7551020408164], [2307.6326530612246, 3222.4489795918366]]"
194270,"[[1987.5, 2762.5], [2203.125, 2990.625]]"
194275,"[[2192.048780487805, 1692.6829268292681], [2421.3170731707314, 1804.8780487804877]]"
194275,"[[2192.048780487805, 1836.5853658536585], [2433.512195121951, 1924.390243902439]]"
194275,"[[2196.9268292682923, 2243.90243902439], [2509.121951219512, 2434.1463414634145]]"
194275,"[[2201.80487804878, 2485.3658536585363], [2377.414634146341, 2573.170731707317]]"
194275,"[[2206.682926829268, 3436.5853658536585], [2633.512195121951, 3585.3658536585363]]"
194275,"[[2209.121951219512, 3590.243902439024], [2382.292682926829, 3853.6585365853657]]"
194277,"[[833.7575757575758, 3154.5454545454545], [1758.0, 3430.30303030303]]"
194277,"[[1761.030303030303, 3151.5151515151515], [2754.969696969697, 3524.242424242424]]"
194289,"[[874.625, 1806.25], [971.5, 1884.375]]"
194289,"[[643.375, 1818.75], [712.125, 1900.0]]"
194289,"[[809.0, 1321.875], [893.375, 1434.375]]"
194293,"[[912.3636363636363, 1543.1818181818182], [1157.8181818181818, 1677.2727272727273]]"
194294,"[[1307.0, 218.1818181818182], [1388.8181818181818, 302.27272727272725]]"
194294,"[[2192.1875, 596.875], [2356.25, 751.5625]]"
194295,"[[521.608695652174, 2216.1304347826085], [2569.434782608695, 2963.9565217391305]]"
194297,"[[1791.818181818182, 444.09090909090907], [2150.909090909091, 666.8181818181819]]"
194297,"[[1605.4545454545455, 775.9090909090909], [1805.4545454545455, 975.9090909090909]]"
194297,"[[1550.909090909091, 3689.5454545454545], [2564.545454545455, 3912.2727272727275]]"
194298,"[[1733.173913043478, 1381.4782608695652], [2007.086956521739, 1551.0434782608695]]"
194299,"[[464.391304347826, 105.91304347826087], [2260.043478260869, 349.39130434782606]]"
194299,"[[1638.304347826087, 1653.7391304347825], [2638.304347826087, 2132.0]]"
194299,"[[399.173913043478, 3045.0434782608695], [2429.608695652174, 3758.086956521739]]"
194300,"[[1673.086956521739, 1649.391304347826], [2607.869565217391, 2140.695652173913]]"
194300,"[[455.695652173913, 123.30434782608694], [2255.695652173913, 345.04347826086956]]"
194300,"[[407.869565217391, 3053.7391304347825], [2403.521739130435, 3740.695652173913]]"
194304,"[[1756.0588235294117, 2439.2156862745096], [2381.549019607843, 2656.8627450980393]]"
194304,"[[1179.5882352941176, 2929.4117647058824], [1379.5882352941176, 3080.392156862745]]"
194306,"[[2379.3333333333335, 1704.4444444444443], [2632.6666666666665, 1922.2222222222222]]"
194307,"[[461.17647058823525, 480.3921568627451], [816.078431372549, 894.1176470588235]]"
194307,"[[523.9215686274509, 2594.1176470588234], [743.5294117647059, 2703.921568627451]]"
194307,"[[484.7058823529412, 3207.843137254902], [755.7142857142857, 3341.428571428571]]"
194307,"[[2462.0, 1586.0], [2608.0, 1722.0]]"
194307,"[[2770.0, 2194.0], [2844, 2501]]"
194310,"[[621.1818181818181, 252.27272727272728], [893.909090909091, 377.27272727272725]]"
194310,"[[2493.909090909091, 306.8181818181818], [2728.0, 1843.1818181818182]]"
194310,"[[2789.3636363636365, 168.1818181818182], [2885, 301]]"
194310,"[[2789.3636363636365, 509.09090909090907], [2885, 681]]"
194310,"[[587.0909090909091, 2165.909090909091], [723.4545454545455, 2284.090909090909]]"
194310,"[[605.2727272727273, 2568.181818181818], [734.8181818181818, 2668.181818181818]]"
194310,"[[2468.909090909091, 3136.3636363636365], [2748.4545454545455, 3463.6363636363635]]"
194311,"[[217.17391304347825, 128.26086956521738], [443.2608695652174, 260.8695652173913]]"
194311,"[[225.86956521739125, 460.8695652173913], [404.13043478260863, 639.1304347826086]]"
194311,"[[1.9565217391304373, 291.30434782608694], [186.73913043478257, 1813.0434782608695]]"
194311,"[[2101.9565217391305, 1419.5652173913043], [2299.782608695652, 1552.1739130434783]]"
194311,"[[4.130434782608688, 3106.5217391304345], [206.30434782608694, 3421.7391304347825]]"
194311,"[[2132.391304347826, 2060.869565217391], [2358.478260869565, 2252.173913043478]]"
194330,"[[246.24137931034488, 1158.6206896551726], [770.3793103448277, 1424.1379310344828]]"
194331,"[[958.4285714285713, 3121.428571428571], [2122.7142857142853, 3382.142857142857]]"
194346,"[[184.5, 1884.375], [568.875, 2231.25]]"
194346,"[[1481.375, 1881.25], [2275.125, 2203.125]]"
194346,"[[1568.875, 3000.0], [2072.0, 3275.0]]"
194347,"[[684.7142857142856, 1414.2857142857142], [1098.9999999999998, 1691.4285714285713]]"
194347,"[[1330.4285714285713, 1451.4285714285713], [1767.5714285714284, 1628.5714285714284]]"
194354,"[[2907.8387096774195, 1919.3548387096773], [3723.967741935484, 2219.3548387096776]]"
194354,"[[182.0322580645161, 2551.6129032258063], [688.483870967742, 2961.2903225806454]]"
194354,"[[1.3870967741935374, 1777.4193548387098], [159.45161290322585, 2025.8064516129032]]"
194354,"[[7.838709677419388, 2138.7096774193546], [162.67741935483866, 2370.967741935484]]"
194354,"[[1.3870967741935374, 2525.8064516129034], [136.8709677419355, 2725.8064516129034]]"
194355,"[[306.14814814814804, 2718.5185185185182], [858.0, 3114.814814814815]]"
194359,"[[221.60869565217388, 123.91304347826086], [395.52173913043475, 226.08695652173913]]"
194359,"[[1002.0434782608695, 97.82608695652173], [1539.0, 258.695652173913]]"
194359,"[[1167.2608695652173, 1443.4782608695652], [1960.7391304347825, 2028.2608695652173]]"
194359,"[[771.6086956521738, 2060.869565217391], [1936.8260869565215, 2260.869565217391]]"
194359,"[[752.0434782608695, 2230.4347826086955], [1845.5217391304345, 2658.695652173913]]"
194359,"[[682.4782608695651, 2556.5217391304345], [1449.8695652173913, 2767.391304347826]]"
194359,"[[1949.869565217391, 3406.5217391304345], [2282.478260869565, 3673.9130434782605]]"
194385,"[[979.5, 215.83333333333334], [1408.666666666667, 407.5]]"
194385,"[[1817.4848484848485, 787.8787878787879], [2059.909090909091, 1675.7575757575758]]"
194385,"[[2232.6363636363635, 760.6060606060606], [2356.8787878787875, 1060.6060606060605]]"
194386,"[[772.625, 181.25], [2063.25, 478.125]]"
194386,"[[0.75, 737.5], [250.75, 1421.875]]"
194387,"[[964.2222222222222, 2513.888888888889], [1697.5555555555557, 2877.777777777778]]"
194395,"[[780.75, 734.375], [943.25, 871.875]]"
194395,"[[1043.25, 734.375], [1252.625, 853.125]]"
194395,"[[1349.5, 696.875], [1887.0, 843.75]]"
194395,"[[358.875, 834.375], [558.875, 981.25]]"
194395,"[[718.25, 871.875], [1005.75, 975.0]]"
194395,"[[602.625, 1000.0], [908.875, 1103.125]]"
194395,"[[1302.625, 1212.5], [1562.0, 1409.375]]"
194398,"[[659.8260869565215, 1440.1739130434783], [2428.0, 1855.0]]"
194398,"[[1768.0, 1792.5], [2425.5, 2222.5]]"
194399,"[[2498.222222222222, 1608.3333333333335], [2667, 2548]]"
194401,"[[867.1111111111111, 1513.888888888889], [953.2222222222224, 1630.5555555555557]]"
194401,"[[219.8888888888889, 1747.2222222222224], [2350.4444444444443, 2194.4444444444443]]"
194401,"[[478.2222222222222, 3211.1111111111113], [1903.2222222222222, 3511.1111111111113]]"
194402,"[[205.13043478260852, 1677.6086956521738], [2370.347826086956, 2168.913043478261]]"
194402,"[[466.0, 3160.2173913043475], [1922.5217391304345, 3521.086956521739]]"
194403,"[[150.21739130434753, 2518.5217391304345], [611.086956521739, 2727.2173913043475]]"
194403,"[[2206.739130434782, 531.5652173913044], [2363.260869565217, 701.1304347826086]]"
194403,"[[606.7391304347825, 675.0434782608695], [828.478260869565, 805.4782608695651]]"
194404,"[[1966.0, 1455.0], [2273.5, 1717.5]]"
194404,"[[2016.0, 1967.5], [2396.0, 2300.0]]"
194404,"[[2021.0, 2672.5], [2378.5, 3022.5]]"
194404,"[[1511.0, 2542.5], [1898.5, 2672.5]]"
194417,"[[761.4324324324325, 1648.6486486486488], [1323.5945945945946, 2018.918918918919]]"
194417,"[[1145.2162162162163, 2800.0], [1250.6216216216217, 2913.5135135135138]]"
194418,"[[1397.0540540540542, 3637.837837837838], [1799.7567567567567, 3797.2972972972975]]"
194423,"[[2059.695652173913, 257.7826086956522], [2877.086956521739, 496.9130434782609]]"
194423,"[[1377.086956521739, 3692.565217391304], [1768.391304347826, 3809.95652173913]]"
194423,"[[1890.1304347826085, 3670.8260869565215], [2785.782608695652, 3840.391304347826]]"
194424,"[[989.1351351351352, 2878.3783783783783], [1154.0, 3056.7567567567567]]"
194424,"[[926.9729729729729, 1527.027027027027], [1175.6216216216217, 1786.4864864864865]]"
194429,"[[348.5945945945946, 2802.702702702703], [2270.2162162162163, 3497.2972972972975]]"
194440,"[[666.516129032258, 151.61290322580646], [2824.5806451612902, 490.3225806451613]]"
194440,"[[1485.8709677419356, 3648.3870967741937], [1985.8709677419356, 3987.0967741935483]]"
194441,"[[997.478260869565, 236.3478260869565], [1945.304347826087, 462.4347826086956]]"
194441,"[[362.695652173913, 2492.869565217391], [2201.8260869565215, 2949.391304347826]]"
194443,"[[647.181818181818, 176.27272727272728], [2819.909090909091, 480.81818181818187]]"
194443,"[[1447.181818181818, 3617.181818181818], [2519.909090909091, 3999.0]]"
194496,"[[393.8974358974359, 3210.25641025641], [2050.3076923076924, 3633.333333333333]]"
194496,"[[279.1666666666667, 2285.416666666667], [889.5833333333334, 2550.0]]"
194496,"[[908.3333333333334, 2377.0833333333335], [1552.0833333333335, 2495.8333333333335]]"
194496,"[[1474.1379310344828, 2508.6206896551726], [1584.4827586206898, 2634.4827586206898]]"
194496,"[[1568.9655172413795, 2274.137931034483], [2682.7586206896553, 2817.241379310345]]"
194496,"[[265.51724137931035, 2531.034482758621], [860.9195402298851, 2710.344827586207]]"
194496,"[[1999.5, 440.0], [2559.5, 937.5]]"
194496,"[[2072.0, 982.5], [2594.5, 1207.5]]"
194496,"[[2002.0, 1270.0], [2172.0, 1395.0]]"
194497,"[[291.0, 79.99999999999999], [999.5714285714284, 677.1428571428571]]"
194497,"[[395.20930232558146, 760.4651162790698], [2176.6046511627906, 1311.6279069767443]]"
194498,"[[1727.2727272727275, 168.63636363636363], [2581.818181818182, 768.6363636363636]]"
194498,"[[1609.090909090909, 1759.5454545454545], [2540.909090909091, 2055.0]]"
194499,"[[1734.8571428571427, 182.85714285714283], [2577.7142857142853, 765.7142857142857]]"
194499,"[[1626.2857142857142, 1765.7142857142856], [2546.2857142857138, 2071.428571428571]]"
194500,"[[1883.181818181818, 1409.090909090909], [1990.0, 1520.4545454545455]]"
194500,"[[1890.0, 1815.909090909091], [1967.2727272727275, 1938.6363636363637]]"
194500,"[[1890.0, 2068.181818181818], [2012.7272727272725, 2495.4545454545455]]"
194503,"[[1900.5, 100.0], [2590.5, 465.0]]"
194503,"[[3.0, 287.5], [145.5, 580.0]]"
194503,"[[3.0, 830.0], [165.5, 1092.5]]"
194503,"[[5.5, 1302.5], [195.5, 1945.0]]"
194503,"[[3.0, 2095.0], [178.0, 2372.5]]"
194503,"[[3.0, 2707.5], [143.0, 3530.0]]"
194504,"[[1949.428571428571, 1385.7142857142856], [2457.9999999999995, 1968.5714285714284]]"
194505,"[[2382.205128205128, 951.2820512820513], [2969.3846153846152, 1400.0]]"
194506,"[[294.61538461538464, 3341.025641025641], [2943.333333333333, 3969.230769230769]]"
194509,"[[560.3333333333335, 3679.2380952380954], [2303.190476190476, 4045.904761904762]]"
194509,"[[2284.142857142857, 3436.3809523809523], [2517.476190476191, 3555.4285714285716]]"
194527,"[[1380.0, 2355.0], [2346.666666666667, 2488.3333333333335]]"
194531,"[[2184.1111111111113, 3216.666666666667], [2553.5555555555557, 3452.777777777778]]"
194531,"[[478.55555555555566, 3483.3333333333335], [2603.5555555555557, 3752.777777777778]]"
194534,"[[656.4285714285713, 2764.285714285714], [1449.2857142857142, 2967.8571428571427]]"
194534,"[[652.8571428571427, 2985.7142857142853], [1524.2857142857142, 3178.5714285714284]]"
194534,"[[692.1428571428569, 3782.142857142857], [1045.7142857142856, 3946.428571428571]]"
194534,"[[627.8571428571427, 4028.571428571428], [1127.8571428571427, 4307.142857142857]]"
194534,"[[2381.74358974359, 3110.25641025641], [2740.7179487179487, 3233.333333333333]]"
194536,"[[231.42857142857133, 151.42857142857142], [2762.8571428571427, 1045.7142857142856]]"
194536,"[[239.9999999999999, 959.9999999999999], [2702.8571428571427, 1265.7142857142856]]"
194536,"[[219.9999999999999, 1234.2857142857142], [1059.9999999999998, 2314.285714285714]]"
194536,"[[265.71428571428567, 2220.0], [2605.7142857142853, 2419.9999999999995]]"
194536,"[[2777.142857142857, 2048.5714285714284], [2957, 2392]]"
194536,"[[2765.7142857142853, 2602.8571428571427], [2957, 3032]]"
194536,"[[2768.5714285714284, 165.7142857142857], [2957, 1396]]"
194536,"[[271.42857142857133, 2354.285714285714], [2174.285714285714, 2862.8571428571427]]"
194537,"[[902.5, 885.0], [1407.5, 970.0]]"
194537,"[[1537.5, 1427.5], [1832.5, 1647.5]]"
194537,"[[887.5, 1755.0], [1375.0, 1850.0]]"
194537,"[[1897.5, 1485.0], [2772.5, 1762.5]]"
194537,"[[2025.0, 2532.5], [2397.5, 2665.0]]"
194537,"[[2.5, 3517.5], [182.5, 3735.0]]"
194538,"[[125.0645161290322, 170.96774193548387], [2657.3225806451615, 1441.9354838709678]]"
194538,"[[125.0645161290322, 2593.548387096774], [705.7096774193549, 3019.3548387096776]]"
194538,"[[1547.6451612903224, 1393.5483870967741], [2647.6451612903224, 2083.8709677419356]]"
194538,"[[112.16129032258073, 2032.258064516129], [2628.2903225806454, 2425.8064516129034]]"
194538,"[[1389.5806451612902, 2229.032258064516], [2070.225806451613, 2493.548387096774]]"
194538,"[[496.0322580645161, 2380.6451612903224], [2699.2580645161293, 3748.3870967741937]]"
194581,"[[2325.5, 510.0], [2403.0, 632.5]]"
194581,"[[2323.0, 1202.5], [2470.5, 1365.0]]"
194581,"[[2320.5, 1415.0], [2683.0, 1727.5]]"
194581,"[[2273.0, 2337.5], [2433.0, 2490.0]]"
194581,"[[2313.0, 2787.5], [2408.0, 2925.0]]"
194581,"[[2320.5, 3270.0], [2420.5, 3377.5]]"
194581,"[[213.0, 3285.0], [330.5, 3395.0]]"
194581,"[[218.0, 2630.0], [328.0, 2927.5]]"
194581,"[[145.5, 940.0], [325.5, 2212.5]]"
194581,"[[1266.6666666666667, 1520.0], [1335.0, 1710.0]]"
194583,"[[2393.25641025641, 1489.7435897435896], [2806.076923076923, 1710.2564102564102]]"
194583,"[[2393.220338983051, 1800.0], [2789.8305084745766, 1945.7627118644068]]"
194583,"[[2367.7966101694915, 2164.406779661017], [2789.8305084745766, 2706.7796610169494]]"
194583,"[[2366.1016949152545, 2822.0338983050847], [2725.4237288135596, 3096.6101694915255]]"
194583,"[[2376.271186440678, 3105.084745762712], [2652.542372881356, 3205.084745762712]]"
194591,"[[2246.0697674418607, 2390.6976744186045], [2678.6279069767443, 2658.139534883721]]"
194597,"[[203.41935483870975, 3129.032258064516], [742.1290322580646, 3448.3870967741937]]"
194597,"[[1955.032258064516, 3190.3225806451615], [2503.4193548387098, 3529.032258064516]]"
194603,"[[716.6190476190477, 2928.2380952380954], [1297.571428571429, 3233.0]]"
194603,"[[2139.6666666666665, 2982.222222222222], [2199.6666666666665, 3053.3333333333335]]"
194606,"[[501.44444444444446, 2797.777777777778], [1083.6666666666667, 2975.5555555555557]]"
194613,"[[1027.0, 1927.2727272727273], [1378.5151515151515, 2203.030303030303]]"
194630,"[[707.666666666667, 712.6666666666667], [2274.333333333334, 1551.5555555555557]]"
194630,"[[631.2857142857142, 1571.4285714285713], [1059.8571428571427, 1774.9999999999998]]"
194630,"[[84.85714285714266, 2342.8571428571427], [913.4285714285711, 2807.142857142857]]"
194630,"[[1067.0, 2346.428571428571], [1391.9999999999995, 2514.285714285714]]"
194630,"[[1042.0, 2664.285714285714], [1402.7142857142853, 2914.285714285714]]"
194630,"[[1984.8571428571427, 2464.285714285714], [2113.428571428571, 2610.7142857142853]]"
194630,"[[2209.8571428571427, 2467.8571428571427], [2331.2857142857138, 2610.7142857142853]]"
194630,"[[2399.142857142857, 2457.142857142857], [2541.9999999999995, 2596.428571428571]]"
194631,"[[3573.3225806451615, 1199.3548387096773], [4057.1935483870966, 1470.3225806451612]]"
194633,"[[636.4102564102564, 2297.4358974358975], [1890.2564102564102, 2469.230769230769]]"
194633,"[[508.2051282051282, 2810.25641025641], [1831.2820512820513, 3343.5897435897436]]"
194635,"[[637.1538461538462, 2305.128205128205], [1885.871794871795, 2458.974358974359]]"
194635,"[[516.6410256410256, 2789.74358974359], [1824.333333333333, 3351.2820512820513]]"
194642,"[[994.1935483870968, 187.09677419354838], [1449.032258064516, 509.6774193548387]]"
194642,"[[1249.032258064516, 3596.7741935483873], [1594.1935483870966, 3845.1612903225805]]"
194642,"[[1281.2903225806451, 3848.3870967741937], [3042.5806451612902, 4051.6129032258063]]"
194642,"[[2739.3548387096776, 3570.967741935484], [3584.5161290322585, 3712.9032258064517]]"
194642,"[[1755.483870967742, 970.9677419354839], [1874.8387096774195, 1058.0645161290322]]"
194642,"[[1749.032258064516, 1067.741935483871], [1949.032258064516, 3561.2903225806454]]"
194643,"[[3204.3783783783783, 205.40540540540542], [3374.6486486486488, 316.2162162162162]]"
194643,"[[2798.972972972973, 2137.837837837838], [3023.2972972972975, 2521.6216216216217]]"
194644,"[[563.3333333333335, 303.33333333333337], [800.0, 483.33333333333337]]"
194644,"[[980.0, 3746.666666666667], [1293.3333333333335, 3936.666666666667]]"
194644,"[[756.6666666666667, 4013.3333333333335], [1023.3333333333335, 4243.333333333334]]"
194644,"[[1816.666666666667, 3726.666666666667], [2626.666666666667, 3943.3333333333335]]"
194644,"[[2770.0, 3740.0], [3223.3333333333335, 3963.3333333333335]]"
194645,"[[2127.666666666667, 200.0], [2921.0, 563.3333333333334]]"
194645,"[[1391.0, 663.3333333333334], [2187.666666666667, 1003.3333333333334]]"
194645,"[[2304.3333333333335, 593.3333333333334], [3504.333333333334, 950.0]]"
194645,"[[941.0, 1093.3333333333335], [3244.3333333333335, 1546.6666666666667]]"
194645,"[[984.3333333333335, 3260.0], [1914.3333333333335, 3510.0]]"
194656,"[[790.8717948717949, 935.8974358974359], [1421.6410256410256, 1023.0769230769231]]"
194656,"[[2693.4358974358975, 138.46153846153845], [2785.74358974359, 225.64102564102564]]"
194656,"[[2380.6153846153843, 2551.2820512820513], [2434.4615384615386, 2623.076923076923]]"
194656,"[[2221.6410256410254, 2566.6666666666665], [2272.9230769230767, 2643.5897435897436]]"
194658,"[[2158.6410256410254, 1446.1538461538462], [2566.333333333333, 1646.1538461538462]]"
194658,"[[327.8717948717948, 3364.102564102564], [2240.6923076923076, 3589.74358974359]]"
194670,"[[2211.8260869565215, 3065.2173913043475], [2631.391304347826, 3265.2173913043475]]"
194673,"[[533.1111111111112, 3286.1111111111113], [2524.777777777778, 3797.222222222222]]"
194674,"[[867.4347826086955, 1664.086956521739], [1063.086956521739, 1920.6086956521738]]"
194674,"[[876.1304347826085, 2059.7391304347825], [1084.8260869565215, 2238.0]]"
194674,"[[889.173913043478, 2281.478260869565], [1102.2173913043475, 2468.4347826086955]]"
194676,"[[902.5, 1492.5], [1047.5, 1627.5]]"
194676,"[[1075.0, 1457.5], [1342.5, 1650.0]]"
194676,"[[1397.5, 1460.0], [1912.5, 1660.0]]"
194676,"[[372.5, 1552.5], [575.0, 1772.5]]"
194676,"[[1922.5, 2970.0], [2082.5, 3177.5]]"
194676,"[[1912.5, 2395.0], [2097.5, 2562.5]]"
194680,"[[499.96551724137953, 127.58620689655173], [2082.724137931035, 372.4137931034483]]"
194680,"[[1248.241379310345, 1168.9655172413793], [2427.551724137931, 1631.0344827586207]]"
194680,"[[1244.7931034482758, 482.75862068965523], [2003.4137931034484, 734.4827586206897]]"
194682,"[[1988.0, 1343.75], [2322.375, 1465.625]]"
194687,"[[877.25, 133.33333333333334], [2648.0833333333335, 531.25]]"
194693,"[[2174.301886792453, 2633.962264150943], [2534.6792452830186, 2762.264150943396]]"
194693,"[[1323.3584905660377, 2179.2452830188677], [1398.830188679245, 2260.3773584905657]]"
194694,"[[435.25, 1456.25], [693.5833333333334, 1606.25]]"
194694,"[[454.0, 1837.5], [697.75, 2072.916666666667]]"
194694,"[[2533.166666666667, 2558.3333333333335], [2712.3333333333335, 2722.916666666667]]"
194694,"[[2731.0833333333335, 2618.75], [2881.0833333333335, 2837.5]]"
194694,"[[451.91666666666674, 2560.416666666667], [710.25, 2743.75]]"
194694,"[[2789.416666666667, 2097.916666666667], [2870.666666666667, 2185.416666666667]]"
194695,"[[833.3333333333333, 2800.0], [953.7037037037037, 2853.7037037037035]]"
194695,"[[196.29629629629628, 1253.7037037037037], [312.96296296296293, 1320.3703703703702]]"
194698,"[[1845.8571428571427, 2534.285714285714], [2694.428571428571, 3194.2857142857138]]"
194698,"[[1531.5714285714284, 1777.1428571428569], [2562.9999999999995, 2180.0]]"
194700,"[[2183.181818181818, 1115.909090909091], [2471.818181818182, 1277.2727272727273]]"
194700,"[[2240.0, 2868.181818181818], [2485.4545454545455, 2997.7272727272725]]"
194701,"[[663.5384615384614, 3274.153846153846], [1794.3076923076924, 3493.3846153846152]]"
194701,"[[2071.230769230769, 3170.3076923076924], [2282.7692307692305, 3378.0]]"
194702,"[[692.625, 3287.5], [1786.375, 3493.75]]"
194702,"[[2058.25, 3162.5], [2295.75, 3384.375]]"
194707,"[[2260.056603773585, 2803.7735849056603], [2582.698113207547, 2966.0377358490564]]"
194708,"[[2134.9230769230767, 1869.230769230769], [2509.2820512820513, 2105.128205128205]]"
194713,"[[2111.857142857143, 1700.5714285714287], [2969.0, 1991.047619047619]]"
194714,"[[407.2857142857142, 597.047619047619], [935.8571428571431, 787.5238095238095]]"
194715,"[[1978.904761904762, 2414.666666666667], [3250.333333333334, 2800.3809523809523]]"
195316,"[[708.090909090909, 148.48484848484847], [1708.090909090909, 303.030303030303]]"
195316,"[[308.090909090909, 2218.181818181818], [2532.333333333333, 2945.4545454545455]]"
195320,"[[693.4761904761904, 146.23809523809524], [1722.0476190476193, 317.6666666666667]]"
195320,"[[274.42857142857156, 2212.904761904762], [1522.0476190476193, 2946.2380952380954]]"
195320,"[[1550.6190476190477, 2251.0], [2555.3809523809523, 2965.285714285714]]"
195322,"[[495.71428571428567, 217.1428571428571], [2181.428571428571, 422.85714285714283]]"
195322,"[[2467.142857142857, 219.99999999999997], [3261.428571428571, 388.57142857142856]]"
195322,"[[3372.8571428571427, 260.0], [3537, 451]]"
195322,"[[389.9999999999999, 388.57142857142856], [2181.428571428571, 625.7142857142857]]"
195322,"[[2321.428571428571, 457.1428571428571], [2752.8571428571427, 654.2857142857142]]"
